284440,25
685473,81
842702,30
695093,78
118487,55
254900,34
228167,53
181118,40
58436,80
918527,30
887480,84
926739,85
47670,91
297191,55
462131,66
409994,61
471395,40
739877,112
190217,39
736493,58
466248,99
489694,80
702493,18
219730,7
178301,103
239332,39
813103,44
816929,49
27455,78
830322,90
907923,28
62572,104
53683,98
971770,26
381391,75
501019,15
836949,28
210325,33
144599,61
288057,103
983919,17
770011,113
709892,28
272901,42
979435,21
496113,103
384380,95
654218,44
418032,24
865090,46
789470,44
963905,59
960742,0
600610,85
169808,98
340074,63
889859,29
839627,51
608891,47
788099,68
879973,53
38557,60
843719,15
721013,99
310460,22
980883,78
643054,83
722923,83
416868,17
63396,101
383081,109
684123,85
336893,7
632423,96
305732,7
225501,46
484583,98
547174,40
139293,97
572364,65
363248,35
907648,81
618363,25
954858,109
636033,104
169426,53
4891,69
803147,60
525547,26
162237,74
188636,7
687876,33
659661,113
152228,96
465373,58
348206,97
320299,68
712234,26
478743,5
312392,67
455925,25
965231,73
37726,26
402047,1
231866,36
619574,8
583355,8
998518,9
727606,83
209133,15
769113,20
343787,32
868063,97
956929,46
533440,7
279151,44
783280,5
168605,109
730153,52
903391,11
499696,47
209610,97
848121,66
832180,26
643158,42
115757,111
638709,41
178945,103
424702,92
898707,58
277274,76
61730,39
832536,42
381238,17
45181,47
188119,29
874610,54
369788,51
715824,96
57875,14
10418,73
735390,83
102425,40
697901,15
717210,61
49105,11
665418,37
292068,58
249238,0
550885,17
960932,51
224834,29
376917,73
51340,22
152623,66
313026,26
879734,92
632813,83
205674,101
483051,32
178685,100
95286,12
960139,17
918107,8
357261,33
997812,26
980611,79
497362,42
167040,84
494689,3
586334,68
343388,31
512078,53
853675,76
774779,11
333106,50
331777,105
714022,20
371529,91
414859,17
878688,8
319790,78
397658,63
81402,108
808049,33
2990,81
727706,22
551268,78
121995,19
32172,5
815736,69
80411,61
77298,3
206238,42
630655,101
291577,28
125308,28
1028,63
142608,11
756474,44
21512,35
602910,97
25753,46
156432,73
177050,43
565740,46
295251,25
861536,53
125584,79
748496,23
838698,99
416049,51
198309,60
738567,27
482246,71
506054,53
694572,99
203388,84
647107,72
271057,49
59238,23
928172,14
613948,3
365501,17
635053,112
36739,85
60494,96
137896,76
308579,112
937140,39
910685,8
404442,26
629080,63
728559,78
24136,80
811351,83
254130,103
106289,68
391475,59
577571,51
568280,42
56945,5
441718,5
133242,101
669615,67
845392,75
626087,8
514723,51
405751,7
491337,25
441761,83
884762,79
710731,113
142144,22
136987,61
494892,61
679169,69
778470,101
573814,49
134296,112
671367,53
987923,57
744533,61
427577,1
718481,7
995641,103
864843,25
871136,54
871761,5
953226,20
45403,28
311902,29
58868,61
141934,55
369178,28
921114,63
341188,46
115316,46
193501,1
565154,26
335423,36
382333,17
47639,56
41228,110
248498,42
181470,98
72458,10
181854,105
259866,29
244408,78
745936,50
944903,22
238254,3
697174,50
68706,112
238279,52
949022,18
89183,30
730808,40
268559,26
734,75
441816,7
87355,44
925781,23
102079,29
150321,41
836831,8
969167,61
63471,28
299301,33
806993,9
283854,55
724699,49
388371,79
979177,59
813501,46
949845,83
884805,11
535121,26
2121,58
957533,53
539522,35
308161,58
602079,26
725403,72
25693,74
338100,9
215984,89
87243,81
78168,51
556940,0
945493,50
976271,0
286229,11
581380,33
686996,5
185615,11
258764,39
69120,13
241248,11
299193,99
882385,34
346098,34
250670,17
497636,55
565468,7
77338,40
572210,41
520534,24
269152,33
595829,105
976942,49
347449,25
873128,26
96929,96
780039,107
760815,73
441924,14
537614,17
216146,83
996555,68
36264,16
960628,104
843982,51
425773,42
812430,61
619220,8
427194,79
221962,74
645700,53
364585,107
778511,41
68043,37
417005,53
84757,92
37384,60
956777,16
198211,35
14,69
486551,80
996798,85
193971,80
472624,101
30642,66
403892,8
601512,79
371546,75
470823,101
742750,9
849648,11
992666,46
698080,87
600926,17
680686,0
648768,11
72139,104
470559,36
693326,11
46195,49
883067,31
770273,84
286867,53
314744,66
996572,1
794650,92
281778,33
471895,107
832830,85
311031,33
766783,10
374956,83
99101,103
158622,99
376621,80
865521,103
656577,88
414285,81
599283,10
558128,98
4508,58
769512,24
376974,53
141950,28
295691,42
749935,21
412856,33
385554,73
645790,34
343082,55
79704,32
541278,98
764225,22
236881,73
61817,16
847089,59
604165,31
794548,92
864347,46
293753,26
730453,41
624405,59
946552,49
218133,57
217403,28
746457,78
186254,18
17200,44
997002,49
291443,54
823510,102
784563,112
537528,5
188823,46
133148,61
474843,8
994087,11
644501,78
435556,98
141109,106
207981,26
37688,46
388655,60
561976,76
549901,63
552186,63
876261,20
149311,76
949937,105
874597,61
503365,7
400738,68
501056,29
483380,14
612762,41
347904,42
843139,30
321914,35
76043,7
684692,26
439750,11
862905,50
762117,109
490555,33
256994,49
745393,28
592481,11
211550,47
459142,98
855893,64
501622,53
431445,11
834237,11
466373,67
206671,98
700438,26
340572,10
677319,17
265630,86
172208,59
268921,5
571597,88
614190,53
511473,69
856627,58
924534,87
102559,49
3732,85
884533,36
487279,93
190463,77
651091,74
125121,71
776177,99
942127,53
58753,20
624975,64
334419,53
424218,103
299947,101
500223,24
10425,50
366544,69
190743,63
267028,40
479395,40
898878,57
515250,104
39357,19
633574,51
214104,28
21481,35
865705,12
622447,32
259379,80
286318,7
507307,72
42781,26
53764,46
249983,3
565111,57
179085,103
261173,89
233692,98
728145,55
927556,12
761442,61
106961,28
987577,12
858997,85
422156,55
129651,26
905306,10
704298,47
743447,53
834928,105
873111,59
859284,40
958808,44
985560,109
904087,40
143671,105
551412,101
257974,83
195573,80
779466,75
337386,63
439265,97
49041,98
55612,9
749115,92
958432,25
401292,51
220882,26
567420,21
627994,33
197796,24
144138,28
579349,33
399494,49
204425,28
607222,66
72095,87
563186,34
190980,46
167548,80
181561,51
786819,26
245706,33
629278,55
793744,3
415743,72
998677,21
801146,18
134304,46
925244,25
24310,28
119232,25
687810,25
929775,25
735450,63
707993,52
685279,29
549417,15
316673,104
86507,112
818672,3
102216,85
63657,57
81605,3
99420,75
200060,51
516586,77
110388,75
891982,1
719461,35
646118,9
370397,78
691905,73
544200,14
656985,8
686174,16
886083,17
664787,83
289402,57
326503,28
45879,98
325342,24
298684,33
189979,41
108894,56
391247,77
874748,106
336298,29
884363,63
107352,58
944463,34
61505,18
721432,20
141985,24
2274,11
342064,107
918553,6
805405,53
844381,35
367200,94
718011,3
774597,85
111270,88
467933,101
348936,7
791841,8
473529,26
757922,78
632490,12
43613,19
123947,26
734134,28
88462,75
577618,29
309679,33
113531,46
193589,74
784281,2
815721,73
145423,98
687213,28
407779,24
968025,47
27960,66
729833,16
852984,89
305132,55
977156,17
479346,20
161892,46
564670,7
701379,95
481046,97
372617,61
796746,35
326004,98
107891,40
108214,79
694104,56
953825,26
438757,55
532270,25
496217,68
325467,95
201306,65
733175,32
313419,54
594635,33
818366,36
793523,22
111681,81
921623,7
721705,25
729687,83
540494,24
168519,96
340892,26
846998,10
238820,11
683857,86
157369,17
238186,21
982196,69
481685,49
444134,51
643841,9
970902,83
265053,11
61964,64
949764,85
702301,11
566259,88
320205,25
608145,29
447424,92
526069,81
710053,89
938015,101
785463,73
980324,78
568482,104
741864,46
997728,83
252984,23
605087,30
211394,53
922499,26
766354,42
544266,47
454373,26
138853,105
945971,88
705361,44
864435,25
251258,7
587209,82
265343,7
278449,14
451709,3
975998,104
976970,50
359010,63
811345,98
486725,7
491206,98
701630,47
218706,65
438253,111
433389,16
40531,50
452596,41
943752,96
721710,29
360090,74
396079,5
640006,97
698443,40
738359,40
34593,77
21444,20
273570,50
521862,75
844869,95
834395,33
809508,59
935082,90
581818,99
756329,16
720643,99
646684,11
274084,85
878454,63
700956,69
519672,1
535351,53
70215,92
963756,46
386857,44
441574,29
954544,26
87241,89
362167,17
331469,22
987178,7
361652,44
930134,21
322266,22
322917,50
395501,53
336462,112
931002,78
148723,77
882515,33
995341,42
763993,22
925572,62
816224,28
421560,8
932074,77
589484,40
58139,22
231175,65
179764,78
132830,8
680358,41
712356,51
764116,59
378743,66
849788,92
284413,103
655312,104
152377,19
379583,105
175470,25
161841,98
941720,108
898588,54
533261,37
487951,72
482987,74
551293,21
27192,105
234684,85
137602,59
35965,69
466729,105
97968,42
101176,49
730551,20
19364,0
745194,84
158248,29
709246,41
433787,41
488849,3
268713,42
685799,55
605365,22
155465,101
706408,28
247161,44
84125,40
890436,40
438311,11
863923,78
282647,106
355427,10
515817,2
250437,59
531310,60
862058,95
794599,74
451293,98
855287,17
91877,80
188443,54
232106,75
144679,26
325849,1
286401,76
979674,53
316298,17
755289,97
10570,46
84457,11
821146,52
347762,112
216308,46
333213,65
499324,10
159928,94
496817,34
841368,86
389776,7
184668,98
616592,30
687836,61
768610,7
684787,35
863384,20
921751,3
233156,49
797076,98
364572,92
793800,85
89994,42
234013,38
431923,112
760475,66
750763,29
106169,19
388631,10
932465,33
234961,74
288088,98
42227,103
132212,2
186595,69
709879,11
863030,26
782505,44
53910,28
612881,74
336927,80
8528,3
374780,59
454377,5
571622,54
753003,75
486060,28
758901,103
749948,7
777252,3
637739,91
734812,48
646908,107
823104,73
352493,63
570728,75
907788,61
38818,0
954899,33
514768,34
94595,88
711163,78
951038,103
553991,46
480296,50
783754,90
912760,50
536266,16
360224,98
759645,7
815171,28
176665,75
115132,2
187155,35
97224,104
317287,33
44103,75
243282,0
103101,3
906757,50
135734,96
79415,46
744775,68
304706,55
916482,98
67502,73
757323,103
570585,29
598322,88
48590,63
24943,11
778269,37
415423,18
700639,26
900359,19
235354,98
30734,96
511040,53
689365,66
657921,46
323261,56
391980,103
874608,86
452436,61
917854,92
236020,36
288243,11
643679,46
481537,79
489416,69
986443,75
909609,50
497528,68
113873,102
966983,93
340904,46
973152,46
19584,48
330607,19
510325,26
101415,33
45063,60
953719,89
67245,34
560096,42
448731,30
683814,19
49085,26
664928,35
86439,103
78782,34
247525,7
309938,53
755579,54
462302,61
875127,54
298116,46
722301,78
436058,41
873847,34
693165,44
151650,103
280977,59
659710,46
171271,74
754317,53
71923,112
83820,55
950044,54
437592,92
441018,40
35875,54
325974,8
889713,40
381620,63
228103,22
789106,103
619986,65
594169,98
180416,67
492910,46
412191,44
146895,12
828253,34
692468,81
251651,28
790989,66
560879,69
183766,59
823386,63
411179,17
328640,12
799193,2
320917,12
761604,30
307185,52
203455,98
673864,54
238387,49
63011,48
346443,46
79677,3
286579,22
879799,47
555281,53
560543,8
354500,7
569389,8
28942,83
639350,49
380,0
988142,8
907885,59
213933,78
691064,34
920793,90
726687,0
333443,22
98710,75
902951,98
238600,75
522723,96
219289,68
358314,66
260096,5
1605,35
142553,55
971017,104
277947,75
281931,49
160954,104
906788,0
689070,30
538995,96
654577,17
595197,95
841694,28
915882,29
226011,101
933912,49
99567,11
439981,61
530138,22
983880,81
1947,3
394510,44
86777,54
777469,41
255762,73
48449,46
126293,6
755809,55
311296,48
704068,101
106369,26
504243,22
102955,84
38110,35
815352,72
222879,95
531426,98
844473,46
903727,19
800211,92
948210,37
675534,59
635991,72
693315,93
282283,40
702856,95
341576,1
269654,40
889142,68
304329,97
377252,91
396684,108
133083,11
681564,85
362414,104
894433,21
951713,32
283564,1
712568,86
751585,20
730340,66
849193,30
32987,74
127430,44
439493,57
733088,24
50145,42
964528,32
151942,99
425110,19
95884,81
774880,11
576409,98
602764,36
777178,53
737957,47
996437,3
914033,57
475121,37
207514,69
860699,40
706963,61
11764,7
587026,7
128882,26
107282,74
560091,113
583782,29
523562,8
855096,65
206309,99
134878,55
161921,47
708091,11
855176,28
570398,49
113777,60
893361,80
688912,7
622897,61
615987,46
707555,88
299769,42
185865,78
419872,16
855787,11
144754,58
45462,101
291715,77
600371,19
221222,26
173470,89
965696,34
732280,113
524607,72
580399,75
237471,66
64811,40
10776,25
10379,5
883816,85
501477,51
144382,108
458334,33
643224,98
173139,76
356283,25
585213,46
582263,36
225288,35
453625,44
753881,111
318875,40
757798,65
923904,73
878873,21
656454,71
62377,61
952983,17
17944,46
172796,111
98883,29
215787,75
645517,8
623493,44
941802,42
192054,35
850631,11
95969,32
764317,104
337611,17
437234,104
395981,0
452516,101
684013,1
804712,96
715197,14
126955,25
996528,22
222735,61
568728,101
146126,16
768838,34
323019,42
327415,24
307205,16
362232,95
230373,4
772152,53
47440,74
846006,98
744494,109
836473,33
748718,34
721152,28
166154,29
496139,85
489964,78
239027,81
122557,105
198457,81
146960,20
359329,26
404282,35
542007,80
166091,106
20870,35
669282,26
248489,59
984792,99
28303,12
8408,28
51651,72
879954,26
377061,33
651393,88
147412,88
415603,83
485008,24
34263,35
383196,21
597911,30
359073,17
323263,63
601781,29
679323,47
505342,86
784534,113
463663,12
213548,81
580538,69
169431,29
365521,21
985287,99
186538,69
717604,69
687301,28
735213,10
114379,98
500743,34
888012,20
566160,75
351123,111
213381,25
907537,37
257895,11
941296,24
235213,3
700487,42
73517,77
466435,50
227026,60
944612,85
227705,29
762779,59
849693,0
969084,26
593455,89
84523,46
945138,105
529929,58
617724,79
953847,77
553985,83
500817,9
22390,103
539417,46
568213,14
995483,113
646207,53
804253,92
192375,73
490441,23
47415,50
436113,68
937380,33
875225,17
903189,85
616896,31
662100,10
494309,66
368440,101
798372,61
92044,3
700254,23
570522,78
794242,23
532611,50
880238,12
800165,113
582088,92
881914,20
470784,49
972123,75
653867,80
497898,33
57018,75
795737,60
962170,0
705130,43
358073,74
690176,53
388534,3
260137,50
410912,103
575712,3
920418,39
357717,66
930737,7
421072,28
602041,46
634376,24
170501,73
350014,21
